,Unnamed: 0,Unnamed: 0.1,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound,predictclose_15
820.0,820,820,1605882600,118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,73604300,116.6210479736328,2020-11-20,AAPL,Apple,0,123.755035
821.0,821,821,1606141800,117.62000274658205,113.75,117.18000030517578,113.8499984741211,127959300,113.1524429321289,2020-11-23,AAPL,Apple,0,123.79835
822.0,822,822,1606228200,115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894533,113874200,114.46435546875,2020-11-24,AAPL,Apple,0,123.64411
823.0,823,823,1606314600,116.75,115.16999816894533,115.5500030517578,116.02999877929688,76499200,115.31907653808594,2020-11-25,AAPL,Apple,0,123.419495
824.0,824,824,1606487400,117.48999786376952,116.22000122070312,116.56999969482422,116.58999633789062,46691300,115.87564086914062,2020-11-27,AAPL,Apple,0,123.197
825.0,825,825,1606746600,120.97000122070312,116.80999755859376,116.97000122070312,119.0500030517578,169410200,118.3205795288086,2020-11-30,AAPL,Apple,0,123.07136
826.0,826,826,1606833000,123.47000122070312,120.01000213623048,121.01000213623048,122.72000122070312,127728200,121.96810150146484,2020-12-01,AAPL,Apple,0,123.223656
827.0,827,827,1606919400,123.37000274658205,120.88999938964844,122.0199966430664,123.08000183105467,89004200,122.32588958740234,2020-12-02,AAPL,Apple,0,123.60206
828.0,828,828,1607005800,123.77999877929688,122.20999908447266,123.5199966430664,122.94000244140624,78967600,122.18675231933594,2020-12-03,AAPL,Apple,0,124.155205
829.0,829,829,1607092200,122.86000061035156,121.5199966430664,122.5999984741211,122.25,78260400,121.50096893310548,2020-12-04,AAPL,Apple,0,124.76456
830.0,830,830,1607351400,124.56999969482422,122.25,122.30999755859376,123.75,86712000,122.99178314208984,2020-12-07,AAPL,Apple,0,125.42072
831.0,831,831,1607437800,124.9800033569336,123.08999633789062,124.37000274658205,124.37999725341795,82225500,123.61791229248048,2020-12-08,AAPL,Apple,0,126.14213
832.0,832,832,1607524200,125.9499969482422,121.0,124.52999877929688,121.77999877929688,115089200,121.03384399414062,2020-12-09,AAPL,Apple,0,126.801056
833.0,833,833,1607610600,123.87000274658205,120.1500015258789,120.5,123.23999786376952,81312200,122.48490142822266,2020-12-10,AAPL,Apple,0,127.33447
834.0,834,834,1607697000,122.76000213623048,120.5500030517578,122.43000030517578,122.41000366210938,86939800,121.65999603271484,2020-12-11,AAPL,Apple,0,127.77005
835.0,835,835,1607956200,123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,79184500,121.03384399414062,2020-12-14,AAPL,Apple,0,128.10068
836.0,836,836,1608042600,127.9000015258789,124.12999725341795,124.33999633789062,127.87999725341795,157243700,127.09647369384766,2020-12-15,AAPL,Apple,0,128.56326
837.0,837,837,1608129000,128.3699951171875,126.55999755859376,127.41000366210938,127.80999755859376,98208600,127.0269012451172,2020-12-16,AAPL,Apple,0,129.1664
838.0,838,838,1608215400,129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,94359800,127.91144561767578,2020-12-17,AAPL,Apple,0,129.90405
839.0,839,839,1608301800,129.10000610351562,126.12000274658205,128.9600067138672,126.66000366210938,192541500,125.88395690917967,2020-12-18,AAPL,Apple,0,130.64473
840.0,840,840,1608561000,128.30999755859375,123.4499969482422,125.0199966430664,128.22999572753906,121251600,127.4443359375,2020-12-21,AAPL,Apple,0,131.30843
841.0,841,841,1608647400,134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,168904800,131.0719757080078,2020-12-22,AAPL,Apple,0,132.14322
842.0,842,842,1608733800,132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,88223700,130.15760803222656,2020-12-23,AAPL,Apple,0,133.04549
843.0,843,843,1608820200,133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,54930100,131.1614227294922,2020-12-24,AAPL,Apple,0,133.96487
844.0,844,844,1609165800,137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,124486200,135.85250854492188,2020-12-28,AAPL,Apple,0,135.05368
845.0,845,845,1609252200,138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,121047300,134.04364013671875,2020-12-29,AAPL,Apple,0,136.24945
846.0,846,846,1609338600,135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,96452100,132.90069580078125,2020-12-30,AAPL,Apple,0,137.37535
