,Unnamed: 0,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound
4228,4228,1503322200,38.619998931884766,38.34999847412109,38.4900016784668,38.5,594500,38.5,2017-08-21,SONY,Sony,0
4229,4229,1503408600,38.72999954223633,38.43000030517578,38.4900016784668,38.709999084472656,492400,38.709999084472656,2017-08-22,SONY,Sony,0
4230,4230,1503495000,38.900001525878906,38.75,38.77000045776367,38.810001373291016,313400,38.810001373291016,2017-08-23,SONY,Sony,0
4231,4231,1503581400,38.810001373291016,38.130001068115234,38.810001373291016,38.18999862670898,1375700,38.18999862670898,2017-08-24,SONY,Sony,0
4232,4232,1503667800,38.70000076293945,38.34999847412109,38.41999816894531,38.5,1065900,38.5,2017-08-25,SONY,Sony,0
4233,4233,1503927000,38.59999847412109,38.43999862670898,38.56999969482422,38.47999954223633,188200,38.47999954223633,2017-08-28,SONY,Sony,0
4234,4234,1504013400,38.709999084472656,38.5099983215332,38.52000045776367,38.63999938964844,338600,38.63999938964844,2017-08-29,SONY,Sony,0
4235,4235,1504099800,39.2400016784668,38.9900016784668,39.02000045776367,39.20000076293945,520700,39.20000076293945,2017-08-30,SONY,Sony,0
4236,4236,1504186200,39.68000030517578,39.43000030517578,39.45000076293945,39.630001068115234,468400,39.630001068115234,2017-08-31,SONY,Sony,0
4237,4237,1504272600,39.83000183105469,39.59000015258789,39.83000183105469,39.720001220703125,394900,39.720001220703125,2017-09-01,SONY,Sony,0
4238,4238,1504618200,39.59000015258789,39.0099983215332,39.59000015258789,39.33000183105469,554900,39.33000183105469,2017-09-05,SONY,Sony,0
4239,4239,1504704600,39.459999084472656,39.2599983215332,39.40999984741211,39.33000183105469,275300,39.33000183105469,2017-09-06,SONY,Sony,0
4240,4240,1504791000,39.560001373291016,39.34999847412109,39.38999938964844,39.43000030517578,371500,39.43000030517578,2017-09-07,SONY,Sony,0
4241,4241,1504877400,39.93000030517578,39.77999877929688,39.77999877929688,39.93000030517578,579300,39.93000030517578,2017-09-08,SONY,Sony,0
4242,4242,1505136600,40.4900016784668,40.040000915527344,40.040000915527344,40.34999847412109,1330100,40.34999847412109,2017-09-11,SONY,Sony,0
4243,4243,1505223000,40.34999847412109,40.040000915527344,40.34999847412109,40.18000030517578,499200,40.18000030517578,2017-09-12,SONY,Sony,0
4244,4244,1505309400,39.880001068115234,39.65999984741211,39.869998931884766,39.7400016784668,328900,39.7400016784668,2017-09-13,SONY,Sony,0
4245,4245,1505395800,38.45000076293945,38.16999816894531,38.31999969482422,38.36000061035156,1145000,38.36000061035156,2017-09-14,SONY,Sony,0
4246,4246,1505482200,38.68000030517578,38.36000061035156,38.45000076293945,38.65999984741211,558200,38.65999984741211,2017-09-15,SONY,Sony,0
4247,4247,1505741400,38.7599983215332,38.310001373291016,38.66999816894531,38.38999938964844,698900,38.38999938964844,2017-09-18,SONY,Sony,0
4248,4248,1505827800,38.18999862670898,37.40999984741211,38.130001068115234,37.65999984741211,1646100,37.65999984741211,2017-09-19,SONY,Sony,0
4249,4249,1505914200,37.97999954223633,37.58000183105469,37.91999816894531,37.7599983215332,689500,37.7599983215332,2017-09-20,SONY,Sony,0
4250,4250,1506000600,37.59999847412109,37.45000076293945,37.52999877929688,37.459999084472656,551500,37.459999084472656,2017-09-21,SONY,Sony,0
